IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,66,2015,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,3,Projection,125.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,66,2015,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,3,Projection,26.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,3,Projection,2141808
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,3,Projection,1835563
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,3,Projection,1385696.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,3,Projection,1044721
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,3,Projection,930830
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,3,Projection,898515
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,3,Projection,810506
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,3,Projection,611091
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,3,Projection,421357.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,3,Projection,309072
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,3,Projection,233365.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,3,Projection,196173
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,3,Projection,165684.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,3,Projection,111079.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,3,Projection,72723.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,3,Projection,43222.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,3,Projection,20117
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,3,Projection,6647.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,3,Projection,1222
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,3,Projection,42
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,67,2016,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,3,Projection,14
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,3,Projection,2143616.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,3,Projection,1907504.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,3,Projection,1466304
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,3,Projection,1078326
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,3,Projection,920010
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,3,Projection,891188.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,3,Projection,815693.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,3,Projection,646720
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,3,Projection,442319.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,3,Projection,323505
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,3,Projection,239781
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,3,Projection,197700.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,3,Projection,167587.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,3,Projection,118636
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,3,Projection,74416
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,3,Projection,44486
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,3,Projection,20827
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,3,Projection,6842
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,3,Projection,1243.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,3,Projection,49
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,68,2017,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,3,Projection,6
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,3,Projection,2141639
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,3,Projection,1972128
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,3,Projection,1550467.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,3,Projection,1139986
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,3,Projection,921943
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,3,Projection,900779.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,3,Projection,830264.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,3,Projection,687035
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,3,Projection,473152
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,3,Projection,340522
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,3,Projection,250030
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,3,Projection,201172
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,3,Projection,170357
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,3,Projection,126603
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,3,Projection,76593.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,3,Projection,46123
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,3,Projection,21849.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,3,Projection,7262.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,3,Projection,1410
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,3,Projection,117.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,69,2018,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,3,Projection,11.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,3,Projection,2138500
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,3,Projection,2027338
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,3,Projection,1636747.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,3,Projection,1213831.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,3,Projection,955659
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,3,Projection,900264.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,3,Projection,848316
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,3,Projection,726981
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,3,Projection,511510.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,3,Projection,359128.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,3,Projection,263713.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,3,Projection,205578
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,3,Projection,173485
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,3,Projection,135316.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,3,Projection,78379
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,3,Projection,47976.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,3,Projection,23002
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,3,Projection,7768
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,3,Projection,1627.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,3,Projection,190.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,70,2019,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,3,Projection,23.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,3,Projection,2134254.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,3,Projection,2066840.5000000000
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,3,Projection,1723454.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,3,Projection,1288371.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,3,Projection,993218
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,3,Projection,892126.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,3,Projection,859649.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,3,Projection,759365.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,3,Projection,548278.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,3,Projection,379778.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,3,Projection,277744.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,3,Projection,210727
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,3,Projection,175994
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,3,Projection,141041.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,3,Projection,82313.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,3,Projection,49725.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,3,Projection,24066.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,3,Projection,8144.500000000000
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,3,Projection,1730
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,3,Projection,189
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,71,2020,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,3,Projection,22.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,72,2021,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,3,Projection,2136293.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,72,2021,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,3,Projection,2088558.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,72,2021,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,3,Projection,1806577
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,108,Burundi,BI,BDI,72,2021,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,3,Projection,1367105.5
